,time_int,sms_in,sms_out,call_in,call_out,internet,SUMA,month,day,hour,minutes,day_of_week,Weekday
126,12/8/2013 20:00,44349.5759,29079.93452,21465.52263,27909.5716,678134.3908,800938.9955,12,8,20,0,Sun,6
127,12/8/2013 20:10,42537.64634,28784.94591,19549.10555,25571.64062,672289.5953,788732.9337,12,8,20,10,Sun,6
128,12/8/2013 20:20,41993.69957,28361.66653,18632.3046,24998.18667,673312.8762,787298.7336,12,8,20,20,Sun,6
129,12/8/2013 20:30,44434.45414,30988.7731,18796.18226,24619.43183,673770.3871,792609.2285,12,8,20,30,Sun,6
130,12/8/2013 20:40,40403.6781,28467.58505,15767.14995,23687.33455,660783.4051,769109.1527,12,8,20,40,Sun,6
131,12/8/2013 20:50,39380.36705,28775.76413,14998.5828,23356.72463,650598.82,757110.2586,12,8,20,50,Sun,6
132,12/8/2013 21:00,40247.95408,29193.19351,14507.08105,22921.22482,647047.1515,753916.605,12,8,21,0,Sun,6
133,12/8/2013 21:10,33502.795,26525.1599,13041.09554,27809.73148,632097.5397,732976.3216,12,8,21,10,Sun,6
134,12/8/2013 21:20,32443.83518,26200.97365,12486.99748,30174.02649,628500.9436,729806.7764,12,8,21,20,Sun,6
135,12/8/2013 21:30,31595.52659,25839.69141,13016.77137,29955.40493,620927.08,721334.4743,12,8,21,30,Sun,6
136,12/8/2013 21:40,43351.68855,26043.56951,11563.12942,27201.00386,605882.9735,714042.3649,12,8,21,40,Sun,6
137,12/8/2013 21:50,31838.60302,25362.64097,12542.45761,31791.89095,584273.8595,685809.4521,12,8,21,50,Sun,6
138,12/8/2013 22:00,27793.07992,23879.78864,14365.38172,34328.80711,563911.446,664278.5034,12,8,22,0,Sun,6
139,12/8/2013 22:10,25220.18126,22133.06522,13174.3526,37124.35906,540586.7187,638238.6768,12,8,22,10,Sun,6
140,12/8/2013 22:20,22611.69999,20268.32725,14335.20636,36862.0062,530686.7498,624763.9896,12,8,22,20,Sun,6
141,12/8/2013 22:30,22004.37972,21017.39231,15326.85882,49304.44572,500948.1282,608601.2048,12,8,22,30,Sun,6
142,12/8/2013 22:40,19218.08207,20126.06907,19611.9139,68206.02341,455573.3928,582735.4813,12,8,22,40,Sun,6
143,12/8/2013 22:50,17670.22938,18995.92819,22757.34918,73707.94274,429442.9557,562574.4052,12,8,22,50,Sun,6
0,12/8/2013 23:00,16142.81019,18990.2585,24518.76394,74078.05012,412696.3355,546426.2182,12,8,23,0,Sun,6
1,12/8/2013 23:10,16529.2575,19267.41783,32324.65162,92341.71882,364882.7224,525345.7681,12,8,23,10,Sun,6
2,12/8/2013 23:20,14251.31033,19632.42897,32242.05203,100202.7464,338295.699,504624.2367,12,8,23,20,Sun,6
3,12/8/2013 23:30,15489.56862,22303.84374,44548.56301,111499.2265,296274.5706,490115.7725,12,8,23,30,Sun,6
4,12/8/2013 23:40,14921.9742,22678.61704,50372.81307,119097.9547,266650.4105,473721.7695,12,8,23,40,Sun,6
5,12/8/2013 23:50,14991.59196,26612.97978,53480.44317,119824.2361,235556.7854,450466.0364,12,8,23,50,Sun,6
6,12/9/2013 0:00,16471.89314,31345.98397,61436.27602,113115.2014,225785.9663,448155.3208,12,9,0,0,Mon,0
7,12/9/2013 0:10,21305.71692,33014.84325,63128.71544,123356.2088,189699.3768,430504.8612,12,9,0,10,Mon,0
8,12/9/2013 0:20,24532.47273,43222.06845,81444.00702,132877.0427,132059.7374,414135.3283,12,9,0,20,Mon,0
9,12/9/2013 0:30,26308.80159,53304.66426,91901.52567,133918.3093,104732.5094,410165.8102,12,9,0,30,Mon,0
10,12/9/2013 0:40,32227.94317,60056.93111,100787.6018,111546.6641,89915.22312,394534.3633,12,9,0,40,Mon,0
11,12/9/2013 0:50,37821.66434,58541.47323,92869.96525,118779.0887,74326.13288,382338.3244,12,9,0,50,Mon,0
12,12/9/2013 1:00,38015.4472,67079.50549,111836.3195,104326.4358,59499.22346,380756.9315,12,9,1,0,Mon,0
13,12/9/2013 1:10,39031.71134,74159.52049,106902.1952,90915.36004,56804.5052,367813.2923,12,9,1,10,Mon,0
14,12/9/2013 1:20,42713.40836,74562.92723,101685.9672,92657.28781,45845.25028,357464.8409,12,9,1,20,Mon,0
15,12/9/2013 1:30,52121.6319,82713.56495,112748.2685,71738.88823,34875.80162,354198.1552,12,9,1,30,Mon,0
16,12/9/2013 1:40,54200.03,88393.85229,95226.54241,73402.24757,33396.53786,344619.2101,12,9,1,40,Mon,0
17,12/9/2013 1:50,55501.69546,87489.12673,96547.65083,67657.96594,32635.97084,339832.4098,12,9,1,50,Mon,0
18,12/9/2013 2:00,51810.33335,86205.9697,98563.52967,67568.34893,29213.54196,333361.7236,12,9,2,0,Mon,0
19,12/9/2013 2:10,59201.28822,87897.34247,96884.53568,58714.76414,25504.71575,328202.6463,12,9,2,10,Mon,0
20,12/9/2013 2:20,68002.07954,86081.928,91260.41006,56083.80596,15900.41808,317328.6416,12,9,2,20,Mon,0
21,12/9/2013 2:30,60058.40712,96585.44984,94388.72063,52005.80887,16469.91632,319508.3028,12,9,2,30,Mon,0
22,12/9/2013 2:40,67117.34285,95609.34663,86776.36735,52246.87343,18658.82083,320408.7511,12,9,2,40,Mon,0
23,12/9/2013 2:50,60912.9781,95944.70925,97516.96786,39270.78196,15356.55947,309001.9966,12,9,2,50,Mon,0
24,12/9/2013 3:00,53881.87307,85195.65257,87447.42807,58825.81795,23643.80073,308994.5724,12,9,3,0,Mon,0
25,12/9/2013 3:10,58134.5948,94555.0683,82440.59369,56716.86262,15172.86092,307019.9803,12,9,3,10,Mon,0
26,12/9/2013 3:20,63510.57177,91312.86217,84738.84517,49229.03545,10603.98949,299395.304,12,9,3,20,Mon,0
27,12/9/2013 3:30,52241.95416,76164.199,95692.0198,54288.99939,22494.55811,300881.7305,12,9,3,30,Mon,0
28,12/9/2013 3:40,53530.56204,88442.51243,88920.76068,53686.22049,17539.02305,302119.0787,12,9,3,40,Mon,0
29,12/9/2013 3:50,52917.68945,82262.75048,83805.71617,53665.22603,24205.45033,296856.8325,12,9,3,50,Mon,0
30,12/9/2013 4:00,44878.42589,81753.63791,86388.66736,60747.49249,29395.10266,303163.3263,12,9,4,0,Mon,0
31,12/9/2013 4:10,43740.6751,75235.91155,88677.17231,61076.73603,32952.47836,301682.9733,12,9,4,10,Mon,0
32,12/9/2013 4:20,36903.33258,73794.76796,81321.39251,61777.51432,49175.76489,302972.7723,12,9,4,20,Mon,0
33,12/9/2013 4:30,27832.60282,54765.39761,89950.273,87655.46864,48521.57575,308725.3178,12,9,4,30,Mon,0
34,12/9/2013 4:40,23389.90426,50517.2983,89195.98212,97004.44036,55574.037,315681.662,12,9,4,40,Mon,0
35,12/9/2013 4:50,21911.54679,39690.2298,71503.41814,100448.3493,83814.38664,317367.9307,12,9,4,50,Mon,0
36,12/9/2013 5:00,15497.78506,31633.76297,57171.11535,105696.8845,122097.7047,332097.2526,12,9,5,0,Mon,0
37,12/9/2013 5:10,14557.20935,28376.86376,54799.02581,109049.3306,139420.1913,346202.6208,12,9,5,10,Mon,0
38,12/9/2013 5:20,11030.99542,20296.12068,40288.82154,97554.63655,183538.3221,352708.8962,12,9,5,20,Mon,0
39,12/9/2013 5:30,11579.89727,17688.53809,31118.50273,81480.81287,234299.9775,376167.7284,12,9,5,30,Mon,0
40,12/9/2013 5:40,11123.74157,14506.65326,23402.12518,78823.61882,272564.2311,400420.3699,12,9,5,40,Mon,0
41,12/9/2013 5:50,12132.58424,13352.8574,14228.77728,50426.3135,336231.6446,426372.177,12,9,5,50,Mon,0
42,12/9/2013 6:00,15986.13795,13620.83512,11856.5915,37180.02927,389966.8438,468610.4377,12,9,6,0,Mon,0
43,12/9/2013 6:10,17625.15225,13915.92643,12018.32034,33328.78516,432277.9635,509166.1477,12,9,6,10,Mon,0
44,12/9/2013 6:20,21198.60144,16369.83027,11669.23161,25756.20088,472024.812,547018.6762,12,9,6,20,Mon,0
45,12/9/2013 6:30,25219.15181,19377.79455,14343.04778,23220.58499,528354.4569,610515.036,12,9,6,30,Mon,0
46,12/9/2013 6:40,29511.31375,21610.67499,17257.59793,22798.40496,566935.3373,658113.3289,12,9,6,40,Mon,0
47,12/9/2013 6:50,34581.23411,24317.12789,20732.31494,27294.02454,589983.2678,696907.9693,12,9,6,50,Mon,0
48,12/9/2013 7:00,59785.05849,26306.33006,25185.04307,31688.99153,630496.6475,773462.0707,12,9,7,0,Mon,0
49,12/9/2013 7:10,64034.94234,27653.88506,29321.64009,35652.10589,659130.9922,815793.5656,12,9,7,10,Mon,0
50,12/9/2013 7:20,64404.56564,28528.3273,32871.0539,40195.85149,677044.7541,843044.5524,12,9,7,20,Mon,0
51,12/9/2013 7:30,69446.22321,31351.16423,38948.37905,45593.26338,707887.0148,893226.0447,12,9,7,30,Mon,0
52,12/9/2013 7:40,72358.92154,33669.35296,43713.07635,50758.67557,724901.105,925401.1314,12,9,7,40,Mon,0
53,12/9/2013 7:50,74172.71539,34844.31785,46406.7875,54833.2408,731609.3489,941866.4104,12,9,7,50,Mon,0
54,12/9/2013 8:00,83800.36842,35390.82688,50727.84109,61788.93676,746643.3199,978351.293,12,9,8,0,Mon,0
55,12/9/2013 8:10,85623.74095,36033.01364,54083.8404,63807.68462,752437.71,991985.9896,12,9,8,10,Mon,0
56,12/9/2013 8:20,85927.32195,35595.08699,58498.39223,67858.14651,758063.6336,1005942.581,12,9,8,20,Mon,0
57,12/9/2013 8:30,86411.64583,36746.44392,59840.92242,68820.62764,768192.9258,1020012.566,12,9,8,30,Mon,0
58,12/9/2013 8:40,77996.43269,36284.44731,61025.47857,70337.12107,759802.9801,1005446.46,12,9,8,40,Mon,0
59,12/9/2013 8:50,81458.66539,37037.31634,63538.36125,71247.19281,767549.0262,1020830.562,12,9,8,50,Mon,0
60,12/9/2013 9:00,91679.37515,36727.76089,65021.28328,73236.04247,771448.6009,1038113.063,12,9,9,0,Mon,0
61,12/9/2013 9:10,95276.82658,37306.89977,64576.13618,72842.61227,776819.9925,1046822.467,12,9,9,10,Mon,0
62,12/9/2013 9:20,96439.41146,37472.51639,64487.58547,73536.01893,775748.8036,1047684.336,12,9,9,20,Mon,0
63,12/9/2013 9:30,92829.42387,38983.79292,66688.3769,74277.43715,793482.4418,1066261.473,12,9,9,30,Mon,0
64,12/9/2013 9:40,88676.74531,38712.04699,67259.6458,76475.41484,792654.4694,1063778.322,12,9,9,40,Mon,0
65,12/9/2013 9:50,88784.12747,38853.345,67402.03961,77182.61266,795518.0017,1067740.126,12,9,9,50,Mon,0
66,12/9/2013 10:00,96348.00429,39263.55176,68619.90596,78229.22581,809171.7419,1091632.43,12,9,10,0,Mon,0
67,12/9/2013 10:10,100810.2771,40010.32861,68508.57037,77668.45722,812898.8091,1099896.442,12,9,10,10,Mon,0
68,12/9/2013 10:20,93261.75979,40935.47282,68205.68466,76320.5024,807095.9697,1085819.389,12,9,10,20,Mon,0
69,12/9/2013 10:30,99128.9944,40885.37997,69170.99869,76440.61741,812985.4298,1098611.42,12,9,10,30,Mon,0
70,12/9/2013 10:40,83679.99853,40052.17506,68579.14024,76654.64977,806203.6557,1075169.619,12,9,10,40,Mon,0
71,12/9/2013 10:50,83026.30314,41309.2572,68252.38165,78132.48689,809177.857,1079898.286,12,9,10,50,Mon,0
72,12/9/2013 11:00,91397.58998,42788.45976,71343.53872,77749.42861,823091.4067,1106370.424,12,9,11,0,Mon,0
73,12/9/2013 11:10,91574.65411,42976.1197,67973.50294,75941.42847,817119.0475,1095584.753,12,9,11,10,Mon,0
74,12/9/2013 11:20,101351.6239,42100.02141,66521.86334,72690.8594,820190.5151,1102854.883,12,9,11,20,Mon,0
75,12/9/2013 11:30,106353.3986,41382.61629,66331.52367,72268.61867,832258.8403,1118594.998,12,9,11,30,Mon,0
76,12/9/2013 11:40,106278.6004,42097.2977,63136.08603,69998.38097,847446.7783,1128957.143,12,9,11,40,Mon,0
77,12/9/2013 11:50,100926.459,41633.56975,60788.12942,67471.04374,835691.7755,1106510.977,12,9,11,50,Mon,0
78,12/9/2013 12:00,99141.23223,40717.20275,61992.39591,67341.24515,861430.3136,1130622.39,12,9,12,0,Mon,0
79,12/9/2013 12:10,94839.44821,39188.62462,58369.27347,65776.76633,869395.6036,1127569.716,12,9,12,10,Mon,0
80,12/9/2013 12:20,85817.22203,38221.93928,56268.04498,62005.03715,865037.665,1107349.908,12,9,12,20,Mon,0
81,12/9/2013 12:30,90961.36893,39644.97128,56887.21164,61848.8108,867082.7292,1116425.092,12,9,12,30,Mon,0
82,12/9/2013 12:40,85856.76336,39135.7802,55997.05136,60933.64498,880493.835,1122417.075,12,9,12,40,Mon,0
83,12/9/2013 12:50,84517.84184,40262.2378,57895.374,63938.62082,873832.3361,1120446.411,12,9,12,50,Mon,0
84,12/9/2013 13:00,86614.08074,40303.754,60825.20001,67872.45835,879843.1418,1135458.635,12,9,13,0,Mon,0
85,12/9/2013 13:10,90570.92096,40805.3154,61560.48099,67518.64339,869418.8498,1129874.211,12,9,13,10,Mon,0
86,12/9/2013 13:20,85787.9902,40194.0176,61178.6572,68211.1428,856944.6877,1112316.495,12,9,13,20,Mon,0
87,12/9/2013 13:30,83058.78533,41044.24708,62144.13062,68883.88174,856878.2094,1112009.254,12,9,13,30,Mon,0
88,12/9/2013 13:40,82179.4683,39147.00384,61618.56234,67700.97814,843630.1684,1094276.181,12,9,13,40,Mon,0
89,12/9/2013 13:50,101338.8226,38954.49171,61800.88105,69489.81887,841881.058,1113465.072,12,9,13,50,Mon,0
90,12/9/2013 14:00,88901.29587,39730.73371,62710.74337,70206.78828,843256.8394,1104806.401,12,9,14,0,Mon,0
91,12/9/2013 14:10,88670.86437,38664.35554,62629.9186,70565.97506,841070.6427,1101601.756,12,9,14,10,Mon,0
92,12/9/2013 14:20,82955.89384,39494.55191,63062.23066,71085.23785,833219.3474,1089817.262,12,9,14,20,Mon,0
93,12/9/2013 14:30,85950.06247,38946.05511,64794.68408,71055.8214,842412.6566,1103159.28,12,9,14,30,Mon,0
94,12/9/2013 14:40,83795.00648,38495.50939,64302.74298,71103.39756,839721.1833,1097417.84,12,9,14,40,Mon,0
95,12/9/2013 14:50,95161.03257,38552.93309,65798.74397,70422.51768,840302.6284,1110237.856,12,9,14,50,Mon,0
96,12/9/2013 15:00,85126.58395,39982.27575,68285.29591,75205.21355,856350.6041,1124949.973,12,9,15,0,Mon,0
97,12/9/2013 15:10,85306.08575,38816.67891,69001.04776,75721.54197,859022.6084,1127867.963,12,9,15,10,Mon,0
98,12/9/2013 15:20,116043.4034,40131.76696,68994.81595,75786.25668,859488.9111,1160445.154,12,9,15,20,Mon,0
99,12/9/2013 15:30,113795.9447,39802.75247,69413.7414,75841.17363,861357.6594,1160211.272,12,9,15,30,Mon,0
100,12/9/2013 15:40,104676.2694,41534.75756,71308.53367,77911.55283,862057.2973,1157488.411,12,9,15,40,Mon,0
101,12/9/2013 15:50,118827.0812,41444.9518,72221.38675,78218.70461,856032.5742,1166744.699,12,9,15,50,Mon,0
102,12/9/2013 16:00,104635.7437,41700.79787,73866.6961,80499.19203,876414.998,1177117.428,12,9,16,0,Mon,0
103,12/9/2013 16:10,94672.9559,42040.79357,73044.19918,80343.86134,869917.7617,1160019.572,12,9,16,10,Mon,0
104,12/9/2013 16:20,88128.49866,40672.0714,71246.40599,78789.97022,852033.2308,1130870.177,12,9,16,20,Mon,0
105,12/9/2013 16:30,92780.99561,41341.72663,72510.63023,77062.86997,855090.1534,1138786.376,12,9,16,30,Mon,0
106,12/9/2013 16:40,88096.54937,40813.054,72234.38158,79359.37856,858092.266,1138595.63,12,9,16,40,Mon,0
107,12/9/2013 16:50,90297.80054,40957.04227,70891.1456,78370.97934,860292.9401,1140809.908,12,9,16,50,Mon,0
108,12/9/2013 17:00,97240.6549,41404.27833,72133.33518,78636.94741,864706.5752,1154121.791,12,9,17,0,Mon,0
109,12/9/2013 17:10,105130.4418,42424.39865,71464.70747,77179.69086,862843.3313,1159042.57,12,9,17,10,Mon,0
110,12/9/2013 17:20,89402.95817,40864.63149,67735.38415,73498.79437,843586.8901,1115088.658,12,9,17,20,Mon,0
111,12/9/2013 17:30,88642.46905,41882.82892,68093.51767,74289.98724,857334.7808,1130243.584,12,9,17,30,Mon,0
112,12/9/2013 17:40,85764.66168,40426.50483,64427.40803,72329.73954,844895.6455,1107843.96,12,9,17,40,Mon,0
113,12/9/2013 17:50,83338.94265,40500.78041,63111.20457,70450.83863,832272.2635,1089674.03,12,9,17,50,Mon,0
114,12/9/2013 18:00,81169.23689,38766.12757,59774.10271,68728.13211,832883.0179,1081320.617,12,9,18,0,Mon,0
115,12/9/2013 18:10,75387.28102,37542.55706,58145.63244,65258.75672,815965.4245,1052299.652,12,9,18,10,Mon,0
116,12/9/2013 18:20,72868.48158,37244.62873,52714.27691,61289.30973,803302.2848,1027418.982,12,9,18,20,Mon,0
117,12/9/2013 18:30,71295.15337,36900.93674,50422.9167,57934.61294,797609.387,1014163.007,12,9,18,30,Mon,0
118,12/9/2013 18:40,70445.74137,35596.04708,47297.07136,54640.73479,797651.973,1005631.568,12,9,18,40,Mon,0
119,12/9/2013 18:50,65622.6048,34534.13516,43829.37385,50021.61461,783405.842,977413.5704,12,9,18,50,Mon,0
120,12/9/2013 19:00,62273.38914,33934.05407,41179.4548,49178.40334,779418.8219,965984.1233,12,9,19,0,Mon,0
121,12/9/2013 19:10,59238.93459,33278.50427,37553.07953,43595.23851,765341.992,939007.7489,12,9,19,10,Mon,0
122,12/9/2013 19:20,56812.3905,33121.96313,35197.02215,41999.1018,747240.7881,914371.2656,12,9,19,20,Mon,0
123,12/9/2013 19:30,56780.35853,34242.76677,35183.33941,41728.31546,756976.6103,924911.3905,12,9,19,30,Mon,0
124,12/9/2013 19:40,55933.66199,33651.40793,32181.50281,38854.40956,760192.6452,920813.6275,12,9,19,40,Mon,0
125,12/9/2013 19:50,53455.85216,33589.75696,29601.2124,35651.93254,741201.9682,893500.7222,12,9,19,50,Mon,0
126,12/9/2013 20:00,53484.51405,35299.09288,27860.61726,35791.83567,744488.5109,896924.5708,12,9,20,0,Mon,0
127,12/9/2013 20:10,53021.68611,33794.71245,28371.82912,34458.42005,741086.2268,890732.8746,12,9,20,10,Mon,0
128,12/9/2013 20:20,51236.02572,34147.81651,25494.79377,30851.73138,729314.5984,871044.9658,12,9,20,20,Mon,0
129,12/9/2013 20:30,49991.09764,34631.83001,22299.81857,28665.60612,725504.9166,861093.2689,12,9,20,30,Mon,0
130,12/9/2013 20:40,47958.59693,33819.56869,19849.99008,25160.25628,730084.1808,856872.5928,12,9,20,40,Mon,0
131,12/9/2013 20:50,45242.48988,32828.39533,18207.29462,24644.81322,706371.8669,827294.86,12,9,20,50,Mon,0
132,12/9/2013 21:00,43785.0495,32096.46519,17538.64823,24319.20753,708328.6173,826067.9877,12,9,21,0,Mon,0
133,12/9/2013 21:10,40827.39518,31114.41045,15017.28307,25645.73211,698152.473,810757.2938,12,9,21,10,Mon,0
134,12/9/2013 21:20,39396.47984,29860.56589,13642.92874,24945.47118,685256.4549,793101.9005,12,9,21,20,Mon,0
135,12/9/2013 21:30,38288.66988,29378.93069,14165.33706,24203.39832,677912.8424,783949.1784,12,9,21,30,Mon,0
136,12/9/2013 21:40,34283.81785,27206.62876,13473.59259,24701.26976,671700.6331,771365.9421,12,9,21,40,Mon,0
137,12/9/2013 21:50,32230.86756,26340.64192,12064.07161,31670.28772,638234.4434,740540.3122,12,9,21,50,Mon,0
138,12/9/2013 22:00,30559.13306,25377.27682,11488.08929,32646.14562,632631.8411,732702.4858,12,9,22,0,Mon,0
139,12/9/2013 22:10,27954.42208,24059.48412,11638.25531,36105.74388,625306.9244,725064.8298,12,9,22,10,Mon,0
140,12/9/2013 22:20,26129.47094,22171.20561,13140.23764,35019.93442,601490.7284,697951.577,12,9,22,20,Mon,0
141,12/9/2013 22:30,24388.12911,20963.2049,15200.43868,48201.50975,567068.8985,675822.181,12,9,22,30,Mon,0
142,12/9/2013 22:40,20740.71848,19614.66576,16589.33057,58551.96278,536503.9279,652000.6055,12,9,22,40,Mon,0
143,12/9/2013 22:50,19783.08631,20749.19459,21473.32203,62856.81203,498968.1554,623830.5703,12,9,22,50,Mon,0
0,12/9/2013 23:00,19114.14099,20225.39129,23160.85141,78895.45101,470499.589,611895.4237,12,9,23,0,Mon,0
1,12/9/2013 23:10,17307.51078,19664.42093,31035.92499,92693.04152,426387.3642,587088.2624,12,9,23,10,Mon,0
2,12/9/2013 23:20,14810.48879,19965.67649,34247.37462,99337.05237,393098.1676,561458.7599,12,9,23,20,Mon,0
3,12/9/2013 23:30,15224.17587,22851.58674,41608.38907,114347.8948,343935.3902,537967.4367,12,9,23,30,Mon,0
4,12/9/2013 23:40,16453.61962,29666.05343,56886.20591,122663.0524,301179.0826,526848.0139,12,9,23,40,Mon,0
5,12/9/2013 23:50,20233.16633,32174.53208,69476.20289,127991.9496,252275.0097,502150.8606,12,9,23,50,Mon,0
6,12/10/2013 0:00,22697.40773,32698.54226,73347.3956,144020.6284,218899.4479,491663.4219,12,10,0,0,Tue,1
7,12/10/2013 0:10,22962.18133,44385.56145,88127.02685,147977.3041,171887.8329,475339.9067,12,10,0,10,Tue,1
8,12/10/2013 0:20,27562.13231,53712.69358,89466.76889,123734.4509,156808.2596,451284.3053,12,10,0,20,Tue,1
9,12/10/2013 0:30,37388.71734,64942.86337,96683.75268,127531.3345,116895.7561,443442.424,12,10,0,30,Tue,1
10,12/10/2013 0:40,34964.77634,63967.38138,102289.4433,127593.6728,107358.6883,436173.9621,12,10,0,40,Tue,1
11,12/10/2013 0:50,39822.85342,68606.53938,105523.9884,121585.7309,81576.64396,417115.7561,12,10,0,50,Tue,1
12,12/10/2013 1:00,42678.82987,71118.34022,105971.2802,112204.716,79829.70898,411802.8753,12,10,1,0,Tue,1
13,12/10/2013 1:10,41810.84762,70238.64377,106715.2857,101874.5948,80036.95353,400676.3255,12,10,1,10,Tue,1
14,12/10/2013 1:20,48184.47695,77514.96759,107790.9799,98305.48793,54358.33308,386154.2455,12,10,1,20,Tue,1
15,12/10/2013 1:30,54182.18704,85197.44752,115063.1409,92700.62563,34729.50538,381872.9065,12,10,1,30,Tue,1
16,12/10/2013 1:40,53586.43945,93419.07589,120791.8518,80559.89964,30156.28479,378513.5516,12,10,1,40,Tue,1
17,12/10/2013 1:50,51152.03937,99730.85493,106435.3915,72490.95318,36522.23209,366331.4711,12,10,1,50,Tue,1
18,12/10/2013 2:00,60893.00403,100875.7242,98783.41569,72301.04556,31070.58268,363923.7721,12,10,2,0,Tue,1
19,12/10/2013 2:10,60274.58137,95810.87665,110612.594,74798.92294,21206.83249,362703.8074,12,10,2,10,Tue,1
20,12/10/2013 2:20,68175.73873,93607.10159,105594.5381,65781.67217,17417.54678,350576.5974,12,10,2,20,Tue,1
21,12/10/2013 2:30,65187.74304,103663.404,100722.5645,62693.63435,16867.34931,349134.6951,12,10,2,30,Tue,1
22,12/10/2013 2:40,64753.97019,108971.9637,93013.72664,59997.55307,24242.62977,350979.8434,12,10,2,40,Tue,1
23,12/10/2013 2:50,70321.12684,107462.3261,96706.91772,51436.13701,11363.10225,337289.6099,12,10,2,50,Tue,1
24,12/10/2013 3:00,63167.06927,103319.037,99829.4535,54448.5329,20219.41782,340983.5104,12,10,3,0,Tue,1
25,12/10/2013 3:10,68297.73552,106485.0655,90921.68474,58266.85574,15724.24778,339695.5893,12,10,3,10,Tue,1
26,12/10/2013 3:20,60028.56252,120313.7056,91563.70859,48738.69355,15050.97346,335695.6438,12,10,3,20,Tue,1
27,12/10/2013 3:30,63685.96202,92648.976,97569.62501,60713.67694,23622.30185,338240.5418,12,10,3,30,Tue,1
28,12/10/2013 3:40,58889.30556,99933.04955,94947.99889,63657.36617,23168.53705,340596.2572,12,10,3,40,Tue,1
29,12/10/2013 3:50,53212.64027,95457.86656,102284.1241,59100.97408,24611.60744,334667.2125,12,10,3,50,Tue,1
30,12/10/2013 4:00,48426.78601,84063.00387,102596.3419,72626.00367,29219.89057,336932.026,12,10,4,0,Tue,1
31,12/10/2013 4:10,44911.63291,78753.32427,94800.68593,85117.85518,37764.99098,341348.4893,12,10,4,10,Tue,1
32,12/10/2013 4:20,40132.38397,65295.14452,111442.6911,85952.31434,34750.55974,337573.0937,12,10,4,20,Tue,1
33,12/10/2013 4:30,32898.10941,62230.80262,87479.6683,100804.007,58929.47249,342342.0599,12,10,4,30,Tue,1
34,12/10/2013 4:40,24535.79058,60197.49449,96677.34195,109370.1058,68411.81206,359192.5449,12,10,4,40,Tue,1
35,12/10/2013 4:50,22905.89698,48753.62932,87176.96076,111440.3618,87328.51799,357605.3669,12,10,4,50,Tue,1
36,12/10/2013 5:00,19260.19518,38231.56866,72108.49128,116533.9824,131392.9345,377527.172,12,10,5,0,Tue,1
37,12/10/2013 5:10,15616.76194,28862.89919,57181.03687,119654.9787,177100.4367,398416.1135,12,10,5,10,Tue,1
38,12/10/2013 5:20,12289.8172,22235.13964,48380.25395,115788.8005,202008.1372,400702.1485,12,10,5,20,Tue,1
39,12/10/2013 5:30,11043.02418,18791.40892,36077.94094,86176.99215,266840.9928,418930.359,12,10,5,30,Tue,1
40,12/10/2013 5:40,13038.55508,15651.12697,27385.24389,83747.91762,312496.906,452319.7496,12,10,5,40,Tue,1
41,12/10/2013 5:50,13243.72529,14380.55133,15718.20733,55506.86309,379151.2326,478000.5797,12,10,5,50,Tue,1
42,12/10/2013 6:00,16498.99274,13306.29232,12836.25391,36936.23015,440615.9294,520193.6985,12,10,6,0,Tue,1
43,12/10/2013 6:10,19844.58701,14842.53325,11181.49428,30460.09386,490696.1926,567024.901,12,10,6,10,Tue,1
44,12/10/2013 6:20,23097.2093,17198.22223,12182.44342,22392.85636,537795.1897,612665.921,12,10,6,20,Tue,1
45,12/10/2013 6:30,27152.36993,19112.04037,14186.12647,22808.17524,580604.7153,663863.4273,12,10,6,30,Tue,1
46,12/10/2013 6:40,31761.1835,21987.35843,17390.58973,23759.47012,632009.4466,726908.0483,12,10,6,40,Tue,1
47,12/10/2013 6:50,37896.17528,25287.01555,21420.08821,27323.07529,656393.9462,768320.3006,12,10,6,50,Tue,1
48,12/10/2013 7:00,62441.65639,26881.84984,26340.70614,32050.0129,702147.3168,849861.5421,12,10,7,0,Tue,1
49,12/10/2013 7:10,64621.83324,28792.97237,29919.95094,35861.74461,731216.0245,890412.5257,12,10,7,10,Tue,1
50,12/10/2013 7:20,64115.22698,30680.94264,33492.96083,39680.44676,740227.3221,908196.8993,12,10,7,20,Tue,1
51,12/10/2013 7:30,71029.59971,32714.65888,40229.18076,47475.44757,768800.068,960248.9549,12,10,7,30,Tue,1
52,12/10/2013 7:40,74345.96209,34320.05054,45371.95195,52251.5999,795111.2971,1001400.862,12,10,7,40,Tue,1
53,12/10/2013 7:50,76340.12308,35358.04131,48706.82944,58006.47881,792797.4081,1011208.881,12,10,7,50,Tue,1
54,12/10/2013 8:00,90498.76106,36075.20294,53089.78564,62624.16265,817896.1567,1060184.069,12,10,8,0,Tue,1
55,12/10/2013 8:10,92848.21346,36401.33503,56647.82657,66603.74961,822512.3432,1075013.468,12,10,8,10,Tue,1
56,12/10/2013 8:20,89569.31319,37329.29319,60123.56712,69357.74899,813380.6185,1069760.541,12,10,8,20,Tue,1
57,12/10/2013 8:30,87917.17863,37344.01198,62287.71526,71338.59715,824937.9458,1083825.449,12,10,8,30,Tue,1
58,12/10/2013 8:40,87650.13766,37773.33258,64737.11378,73745.89225,831885.7751,1095792.251,12,10,8,40,Tue,1
59,12/10/2013 8:50,85600.5162,38951.38576,67113.69236,75672.02861,825347.979,1092685.602,12,10,8,50,Tue,1
